task_id,task_type,complexity,assigned_to,duration_minutes,resolved,user_feedback,previous_attempts,urgency,automation_possible,efficiency_index
2846,HR,3,Human,22,Yes,1,1,Medium,No,0.045
2847,HR,2,AI,22,Yes,2,1,Medium,No,0.091
2848,Customer Support,5,AI,19,Yes,1,2,Medium,No,0.053
2849,HR,5,AI,35,No,5,2,High,No,0.143
2850,Customer Support,5,Human,55,Yes,2,1,Low,No,0.036
2851,HR,3,AI,16,Yes,1,1,Medium,No,0.062
2852,Technical,5,Human,59,Yes,1,0,High,No,0.017
2853,Customer Support,1,AI,58,Yes,1,1,High,No,0.017
2854,HR,3,Human,7,Yes,1,2,High,No,0.143
2855,Technical,3,Human,33,Yes,5,1,High,No,0.152
2856,Billing,4,Human,40,Yes,1,1,High,No,0.025
2857,Customer Support,3,AI,33,No,4,0,High,No,0.121
2858,Billing,4,Human,53,Yes,4,2,Low,No,0.075
2859,Customer Support,5,AI,51,Yes,3,3,High,No,0.059
2860,Technical,4,Human,28,Yes,4,2,Medium,No,0.143
2861,HR,3,Human,7,Yes,4,1,Medium,No,0.571
2862,HR,3,Human,19,Yes,2,3,Low,No,0.105
2863,Billing,2,AI,32,Yes,1,2,Medium,No,0.031
2864,HR,3,Human,5,Yes,3,1,High,No,0.6
2865,HR,3,Human,42,Yes,2,1,Low,No,0.048
2866,Billing,2,AI,6,Yes,2,1,Low,Yes,0.333
2867,HR,1,AI,11,No,4,2,High,Yes,0.364
2868,Billing,4,AI,7,Yes,1,1,High,No,0.143
2869,Technical,3,Human,30,Yes,4,0,Low,No,0.133
2870,Billing,3,AI,45,Yes,3,0,Medium,No,0.067
2871,Customer Support,4,AI,34,Yes,1,3,High,No,0.029
2872,HR,3,Human,20,Yes,3,0,High,No,0.15
2873,HR,5,AI,15,Yes,3,2,Low,No,0.2
2874,Customer Support,2,AI,17,Yes,1,0,Medium,Yes,0.059
2875,Customer Support,5,AI,13,Yes,4,1,Low,No,0.308
2876,Technical,5,Human,30,Yes,4,2,Low,No,0.133
2877,HR,4,AI,16,Yes,5,3,High,No,0.312
2878,Technical,1,AI,44,Yes,2,1,High,No,0.045
2879,Technical,5,Human,50,Yes,4,1,High,No,0.08
2880,Technical,5,Human,50,Yes,2,3,Low,No,0.04
2881,Billing,5,Human,58,Yes,3,1,Medium,No,0.052
2882,Customer Support,3,Human,32,Yes,5,3,High,No,0.156
2883,Billing,3,Human,46,Yes,4,2,Low,No,0.087
2884,Billing,5,AI,5,Yes,5,2,Medium,No,1.0
2885,Customer Support,1,Human,58,Yes,2,2,Medium,No,0.034
2886,Technical,4,Human,52,Yes,4,3,High,No,0.077
2887,Technical,4,Human,9,Yes,3,0,Medium,No,0.333
2888,HR,2,AI,41,Yes,1,2,High,No,0.024
2889,HR,4,AI,19,No,2,2,High,No,0.105
2890,Technical,3,Human,17,Yes,5,0,Low,No,0.294
2891,Technical,2,Human,16,Yes,2,2,High,Yes,0.125
2892,HR,2,AI,5,Yes,1,2,Low,Yes,0.2
2893,Billing,1,AI,22,Yes,1,1,Low,No,0.045
2894,Billing,2,AI,28,Yes,2,1,Low,No,0.071
2895,HR,1,Human,23,Yes,1,3,Low,No,0.043
2896,Billing,5,AI,48,Yes,1,3,High,No,0.021
2897,Customer Support,2,Human,14,Yes,1,1,Low,Yes,0.071
2898,Technical,2,AI,58,Yes,4,3,Low,No,0.069
2899,Customer Support,4,AI,49,Yes,2,3,Medium,No,0.041
2900,HR,1,Human,27,No,5,3,High,No,0.185
2901,Billing,5,AI,35,Yes,2,3,Medium,No,0.057
2902,HR,2,Human,60,Yes,2,3,Low,No,0.033
2903,Customer Support,4,AI,46,No,1,1,Medium,No,0.022
2904,Technical,5,Human,38,Yes,3,1,High,No,0.079
2905,Billing,4,Human,48,Yes,5,1,Medium,No,0.104
2906,Technical,4,AI,45,Yes,3,0,Low,No,0.067
2907,Customer Support,5,Human,22,Yes,2,0,Low,No,0.091
2908,Billing,2,Human,54,No,5,0,Low,No,0.093
2909,Customer Support,3,Human,53,Yes,5,0,High,No,0.094
2910,Billing,1,AI,59,Yes,4,2,Low,No,0.068
2911,Technical,1,Human,7,Yes,2,0,High,Yes,0.286
2912,Billing,4,AI,12,Yes,5,2,Medium,No,0.417
2913,HR,3,AI,19,Yes,5,3,Low,No,0.263
2914,Billing,5,AI,32,Yes,5,1,Medium,No,0.156
2915,Billing,5,AI,8,Yes,1,2,High,No,0.125
2916,Technical,4,AI,50,Yes,2,3,Medium,No,0.04
2917,HR,1,AI,28,Yes,5,2,Medium,No,0.179
2918,HR,3,AI,29,Yes,2,0,High,No,0.069
2919,HR,3,AI,31,Yes,4,0,High,No,0.129
2920,Billing,1,AI,14,Yes,5,1,Low,Yes,0.357
2921,Customer Support,2,Human,46,Yes,4,1,Low,No,0.087
2922,Customer Support,4,AI,59,Yes,4,2,High,No,0.068
2923,HR,5,Human,50,Yes,5,3,High,No,0.1
2924,HR,1,AI,55,Yes,1,1,High,No,0.018
2925,Technical,1,Human,60,Yes,1,0,Medium,No,0.017
2926,Billing,1,AI,7,Yes,4,2,High,Yes,0.571
2927,Billing,3,AI,8,Yes,4,2,Low,No,0.5
2928,HR,5,Human,28,Yes,5,2,Low,No,0.179
2929,Technical,1,AI,51,Yes,5,3,Medium,No,0.098
2930,HR,4,AI,13,Yes,1,3,High,No,0.077
2931,Billing,3,AI,17,Yes,2,2,High,No,0.118
2932,Billing,5,Human,38,Yes,4,0,High,No,0.105
2933,Technical,5,AI,60,No,4,3,High,No,0.067
2934,Customer Support,4,AI,25,Yes,4,2,Medium,No,0.16
2935,Technical,1,AI,9,Yes,4,0,Low,Yes,0.444
2936,Technical,3,Human,19,No,2,3,Medium,No,0.105
2937,Customer Support,5,Human,36,Yes,4,3,Medium,No,0.111
2938,Billing,2,Human,42,Yes,4,1,Medium,No,0.095
2939,Technical,2,Human,53,Yes,1,1,High,No,0.019
2940,HR,4,AI,33,Yes,3,2,Low,No,0.091
2941,Customer Support,2,Human,30,Yes,3,1,Medium,No,0.1
2942,Technical,2,Human,31,Yes,4,3,High,No,0.129
2943,Technical,2,Human,10,Yes,2,2,Medium,Yes,0.2
2944,HR,2,Human,53,Yes,4,2,High,No,0.075
2945,Billing,5,Human,18,Yes,2,1,Low,No,0.111
2946,HR,4,Human,25,Yes,4,0,Medium,No,0.16
2947,Customer Support,5,AI,37,Yes,2,0,High,No,0.054
2948,Customer Support,2,Human,40,Yes,5,2,High,No,0.125
2949,Billing,5,AI,43,Yes,5,0,Low,No,0.116
2950,HR,4,Human,53,Yes,4,1,Low,No,0.075
2951,Technical,3,AI,23,No,1,0,Low,No,0.043
2952,Billing,2,Human,7,Yes,4,0,High,Yes,0.571
2953,Billing,4,Human,39,Yes,5,1,High,No,0.128
2954,Billing,1,Human,38,No,2,0,High,No,0.053
2955,Billing,3,Human,38,Yes,4,3,High,No,0.105
2956,Billing,3,AI,17,Yes,2,1,High,No,0.118
2957,Technical,5,Human,22,Yes,5,2,High,No,0.227
2958,Technical,5,Human,41,Yes,5,3,High,No,0.122
2959,Technical,3,Human,25,Yes,5,1,Medium,No,0.2
2960,Technical,4,Human,49,Yes,4,1,Medium,No,0.082
2961,HR,4,AI,31,Yes,4,1,High,No,0.129
2962,Billing,1,Human,27,Yes,1,3,High,No,0.037
2963,Billing,3,Human,14,Yes,5,2,Medium,No,0.357
2964,HR,4,Human,16,Yes,4,0,Medium,No,0.25
2965,Customer Support,3,Human,51,Yes,4,0,High,No,0.078
2966,Technical,1,Human,50,Yes,1,0,High,No,0.02
2967,HR,5,Human,10,Yes,2,2,Medium,No,0.2
2968,Customer Support,3,Human,22,No,3,1,Medium,No,0.136
2969,HR,2,AI,53,Yes,1,0,Medium,No,0.019
2970,Customer Support,2,AI,11,Yes,1,0,High,Yes,0.091
2971,Technical,3,Human,47,Yes,3,0,High,No,0.064
2972,Customer Support,3,AI,26,Yes,1,0,Medium,No,0.038
2973,Technical,4,AI,37,Yes,1,2,Low,No,0.027
2974,Billing,2,AI,44,Yes,5,3,Medium,No,0.114
2975,Billing,4,AI,19,Yes,5,1,High,No,0.263
2976,Customer Support,1,Human,51,Yes,4,2,Low,No,0.078
2977,HR,1,AI,34,Yes,3,0,High,No,0.088
2978,HR,2,AI,30,Yes,1,0,Medium,No,0.033
2979,Billing,5,AI,60,Yes,5,3,Medium,No,0.083
2980,Technical,3,Human,39,Yes,4,1,Low,No,0.103
2981,Customer Support,2,AI,41,Yes,4,0,High,No,0.098
2982,HR,4,Human,50,Yes,4,2,Medium,No,0.08
2983,Technical,2,Human,22,Yes,1,0,Low,No,0.045
2984,Customer Support,1,AI,19,Yes,2,0,High,Yes,0.105
2985,Billing,1,Human,7,Yes,2,0,Medium,Yes,0.286
2986,Technical,3,Human,28,Yes,3,2,Medium,No,0.107
2987,Customer Support,2,AI,39,Yes,1,1,Medium,No,0.026
2988,Technical,3,AI,36,Yes,5,1,Medium,No,0.139
2989,HR,5,Human,13,Yes,1,1,High,No,0.077
2990,Technical,3,AI,22,Yes,4,0,High,No,0.182
2991,HR,4,AI,30,Yes,1,3,Medium,No,0.033
2992,Customer Support,3,Human,34,Yes,2,3,Low,No,0.059
2993,Billing,5,AI,58,Yes,3,0,High,No,0.052
2994,HR,3,Human,33,Yes,2,3,Low,No,0.061
2995,Billing,5,AI,24,Yes,5,3,Low,No,0.208
2996,HR,2,Human,5,Yes,1,3,Low,Yes,0.2
2997,HR,5,AI,30,Yes,1,1,Low,No,0.033
2998,Billing,5,Human,32,Yes,5,1,Low,No,0.156
2999,Technical,1,AI,40,Yes,3,3,Medium,No,0.075
3000,Technical,5,AI,59,Yes,1,0,Medium,No,0.017
3001,HR,5,Human,5,Yes,3,0,Medium,No,0.6
3002,Customer Support,1,AI,12,No,3,2,Medium,Yes,0.25
3003,Technical,1,Human,42,Yes,4,3,Low,No,0.095
3004,Billing,1,AI,10,Yes,5,0,Medium,Yes,0.5
3005,Billing,2,Human,38,Yes,4,2,Low,No,0.105
3006,HR,2,Human,30,Yes,3,0,High,No,0.1
3007,Technical,3,AI,21,No,4,2,Low,No,0.19
3008,Technical,3,AI,22,No,1,0,High,No,0.045
3009,HR,3,Human,21,Yes,1,3,High,No,0.048
3010,Billing,2,Human,49,Yes,3,0,Low,No,0.061
3011,HR,2,AI,47,No,1,0,High,No,0.021
3012,Customer Support,1,Human,56,Yes,1,1,Low,No,0.018
3013,Technical,1,AI,55,Yes,2,3,Low,No,0.036
3014,HR,3,Human,17,Yes,4,2,Low,No,0.235
3015,Billing,4,Human,40,Yes,4,2,Medium,No,0.1
3016,HR,5,Human,5,Yes,5,1,Low,No,1.0
3017,HR,5,Human,8,Yes,5,1,Low,No,0.625
3018,Technical,1,Human,41,Yes,3,3,Low,No,0.073
3019,Customer Support,4,AI,40,No,5,1,Low,No,0.125
3020,Customer Support,3,AI,35,Yes,4,3,Low,No,0.114
3021,Customer Support,3,Human,10,Yes,3,0,Low,No,0.3
3022,Billing,2,AI,34,Yes,5,2,Medium,No,0.147
3023,Billing,4,AI,39,Yes,2,1,Medium,No,0.051
3024,Customer Support,4,Human,46,Yes,2,1,High,No,0.043
3025,Technical,2,Human,41,Yes,1,2,High,No,0.024
3026,Customer Support,4,Human,44,Yes,4,2,Medium,No,0.091
3027,Billing,4,AI,35,Yes,4,0,Medium,No,0.114
3028,HR,3,AI,32,Yes,4,0,Medium,No,0.125
3029,Customer Support,2,Human,36,Yes,3,2,High,No,0.083
3030,Billing,1,AI,52,Yes,5,0,High,No,0.096
3031,Customer Support,3,AI,38,Yes,2,2,High,No,0.053
3032,Customer Support,2,Human,24,Yes,4,3,Medium,No,0.167
3033,HR,5,AI,32,Yes,2,0,Medium,No,0.062
3034,Technical,5,Human,52,Yes,1,1,Medium,No,0.019
3035,Technical,4,Human,21,No,3,3,Low,No,0.143
3036,Technical,2,AI,33,Yes,3,0,Low,No,0.091
3037,Technical,1,Human,8,Yes,1,2,Medium,Yes,0.125
3038,Customer Support,1,AI,27,No,5,2,Medium,No,0.185
3039,HR,4,Human,7,No,5,3,High,No,0.714
3040,Technical,4,AI,60,Yes,3,3,High,No,0.05
3041,Customer Support,4,Human,16,Yes,1,0,Medium,No,0.062
3042,Customer Support,1,AI,36,Yes,1,1,High,No,0.028
3043,Billing,3,Human,9,Yes,3,2,Medium,No,0.333
3044,Technical,3,Human,39,Yes,3,1,Medium,No,0.077
3045,HR,2,Human,10,Yes,1,0,Medium,Yes,0.1
3046,Billing,1,AI,33,Yes,2,2,High,No,0.061
3047,Technical,4,Human,6,Yes,3,3,High,No,0.5
3048,Technical,3,AI,27,Yes,3,0,Low,No,0.111
3049,Billing,3,AI,7,Yes,2,0,Low,No,0.286
3050,Customer Support,5,AI,21,Yes,5,2,Low,No,0.238
3051,Technical,1,Human,12,No,5,2,High,Yes,0.417
3052,HR,4,AI,32,Yes,4,2,Low,No,0.125
3053,HR,5,AI,53,Yes,4,0,Low,No,0.075
3054,Technical,1,Human,25,Yes,2,1,Low,No,0.08
3055,Technical,4,Human,34,Yes,2,2,Low,No,0.059
3056,Customer Support,2,AI,36,Yes,3,1,Medium,No,0.083
3057,Customer Support,1,Human,50,No,4,0,Medium,No,0.08
3058,Technical,1,AI,40,Yes,2,3,Low,No,0.05
3059,Billing,3,AI,41,Yes,3,1,High,No,0.073
3060,HR,1,Human,41,Yes,2,2,High,No,0.049
3061,Billing,4,AI,53,Yes,3,1,Medium,No,0.057
3062,Customer Support,3,AI,8,Yes,2,2,Low,No,0.25
3063,HR,5,AI,11,Yes,5,2,High,No,0.455
3064,Customer Support,3,Human,46,No,1,2,Medium,No,0.022
3065,Technical,4,Human,42,Yes,1,3,Medium,No,0.024
3066,Customer Support,4,Human,58,Yes,5,1,Medium,No,0.086
3067,HR,4,AI,7,Yes,5,2,Medium,No,0.714
3068,Technical,4,AI,24,Yes,4,1,Medium,No,0.167
3069,Customer Support,5,AI,48,Yes,2,0,Low,No,0.042
3070,Billing,5,AI,34,Yes,5,0,Low,No,0.147
3071,Billing,3,AI,25,Yes,3,0,High,No,0.12
3072,Technical,4,AI,34,Yes,5,3,High,No,0.147
3073,Billing,4,AI,9,Yes,5,1,Low,No,0.556
3074,Technical,5,AI,26,Yes,1,2,Low,No,0.038
3075,Technical,3,AI,5,Yes,2,0,Low,No,0.4
3076,Billing,1,AI,22,Yes,1,0,Medium,No,0.045
3077,Technical,2,Human,44,Yes,1,1,Medium,No,0.023
3078,Billing,1,AI,11,Yes,3,3,Medium,Yes,0.273
3079,Customer Support,1,AI,42,Yes,2,2,Low,No,0.048
3080,Technical,4,Human,52,Yes,1,0,Low,No,0.019
3081,HR,2,AI,55,No,3,1,Medium,No,0.055
3082,Billing,1,Human,46,Yes,5,1,Medium,No,0.109
3083,Customer Support,2,Human,37,Yes,2,3,High,No,0.054
3084,Technical,1,Human,58,Yes,3,2,Low,No,0.052
3085,Billing,3,Human,44,Yes,4,2,Medium,No,0.091
3086,Technical,2,AI,45,Yes,3,0,Low,No,0.067
3087,Billing,4,Human,32,Yes,1,2,Low,No,0.031
3088,Customer Support,5,AI,48,Yes,4,0,High,No,0.083
3089,Customer Support,2,Human,47,Yes,2,2,High,No,0.043
3090,Customer Support,2,Human,31,Yes,4,2,Medium,No,0.129
3091,Billing,4,Human,13,No,2,1,High,No,0.154
3092,Billing,4,AI,52,Yes,2,2,High,No,0.038
3093,HR,5,Human,15,Yes,2,0,Low,No,0.133
3094,HR,2,Human,37,Yes,3,3,High,No,0.081
3095,Customer Support,3,Human,35,Yes,5,2,Medium,No,0.143
3096,Technical,1,Human,12,Yes,4,0,Low,Yes,0.333
3097,Technical,1,AI,52,No,1,1,Low,No,0.019
3098,HR,2,AI,15,Yes,1,1,Medium,Yes,0.067
3099,Customer Support,3,Human,42,Yes,3,3,Medium,No,0.071
3100,HR,5,AI,34,No,3,0,Low,No,0.088
3101,Billing,2,Human,27,Yes,2,3,Low,No,0.074
3102,HR,3,Human,57,Yes,1,3,Medium,No,0.018
3103,Customer Support,4,Human,51,Yes,1,1,Low,No,0.02
3104,Technical,1,AI,5,Yes,2,1,High,Yes,0.4
3105,Billing,5,AI,48,Yes,2,1,High,No,0.042
3106,HR,4,AI,38,Yes,5,3,Medium,No,0.132
3107,Customer Support,5,Human,51,Yes,4,3,Low,No,0.078
3108,Technical,3,AI,57,No,2,2,High,No,0.035
3109,HR,1,AI,8,Yes,2,3,Medium,Yes,0.25
3110,Customer Support,2,AI,36,Yes,4,1,Low,No,0.111
3111,Technical,1,AI,20,Yes,2,1,Low,Yes,0.1
3112,Billing,5,Human,14,Yes,4,3,Low,No,0.286
3113,Customer Support,1,Human,51,Yes,3,3,High,No,0.059
3114,Technical,4,Human,42,Yes,2,1,High,No,0.048
3115,Billing,2,AI,37,Yes,3,1,Medium,No,0.081
3116,Billing,1,AI,32,Yes,1,3,High,No,0.031
3117,Customer Support,2,Human,21,Yes,5,3,Medium,No,0.238
3118,HR,1,Human,25,Yes,1,3,High,No,0.04
3119,HR,3,AI,52,Yes,5,3,High,No,0.096
3120,Billing,2,Human,57,Yes,4,0,Medium,No,0.07
3121,HR,4,AI,10,Yes,1,1,Medium,No,0.1
3122,Technical,5,AI,22,Yes,2,1,Low,No,0.091
3123,Technical,3,AI,25,Yes,4,3,Low,No,0.16
3124,HR,3,AI,34,Yes,1,0,Low,No,0.029
3125,Customer Support,5,Human,31,Yes,3,0,High,No,0.097
3126,Billing,3,Human,10,Yes,5,3,Low,No,0.5
3127,Billing,5,AI,42,Yes,4,2,Medium,No,0.095
3128,Billing,3,AI,18,Yes,2,2,High,No,0.111
3129,HR,4,Human,14,Yes,2,1,Medium,No,0.143
3130,Technical,4,AI,10,Yes,1,1,Medium,No,0.1
3131,Customer Support,5,Human,40,Yes,5,0,Medium,No,0.125
3132,Billing,1,AI,34,Yes,3,0,High,No,0.088
3133,Billing,4,AI,5,Yes,2,3,Low,No,0.4
3134,Billing,5,AI,12,Yes,1,3,Medium,No,0.083
3135,HR,1,Human,7,Yes,4,1,High,Yes,0.571
3136,Billing,4,Human,52,Yes,4,0,Medium,No,0.077
3137,Technical,4,Human,25,Yes,3,0,High,No,0.12
3138,Billing,4,Human,11,Yes,4,1,Low,No,0.364
3139,Billing,3,Human,14,Yes,4,2,High,No,0.286
3140,Technical,5,AI,60,Yes,3,1,Medium,No,0.05
3141,Technical,3,AI,42,No,2,2,Medium,No,0.048
3142,HR,4,AI,49,Yes,4,1,Low,No,0.082
3143,HR,5,AI,29,Yes,5,1,High,No,0.172
3144,Technical,1,Human,52,Yes,1,0,Medium,No,0.019
3145,Billing,3,Human,17,Yes,3,2,High,No,0.176
3146,Customer Support,1,Human,52,Yes,4,1,High,No,0.077
3147,HR,3,AI,14,Yes,4,1,Medium,No,0.286
3148,Customer Support,1,Human,37,Yes,4,2,High,No,0.108
3149,Customer Support,5,AI,47,Yes,4,1,Medium,No,0.085
3150,HR,5,AI,8,Yes,1,0,High,No,0.125
3151,HR,3,AI,7,No,1,2,Medium,No,0.143
3152,HR,3,AI,25,Yes,5,1,Low,No,0.2
3153,Technical,2,AI,60,No,3,2,High,No,0.05
3154,Customer Support,2,Human,24,No,1,1,Medium,No,0.042
3155,HR,5,AI,23,No,5,2,High,No,0.217
3156,Billing,3,Human,33,Yes,1,3,Low,No,0.03
3157,Technical,2,AI,49,Yes,4,3,Medium,No,0.082
3158,HR,3,Human,29,Yes,2,1,Medium,No,0.069
3159,Customer Support,1,AI,56,Yes,3,3,Medium,No,0.054
3160,HR,5,AI,14,Yes,5,3,Low,No,0.357
3161,Customer Support,2,Human,8,Yes,2,1,Low,Yes,0.25
3162,Technical,3,Human,56,Yes,3,0,Low,No,0.054
3163,Billing,5,Human,15,Yes,2,3,High,No,0.133
3164,Customer Support,5,AI,39,Yes,5,0,High,No,0.128
3165,HR,4,AI,32,Yes,1,2,High,No,0.031
3166,Customer Support,3,Human,54,Yes,3,1,Medium,No,0.056
3167,HR,5,Human,37,No,4,3,Low,No,0.108
3168,Billing,1,Human,60,No,2,3,Medium,No,0.033
3169,HR,4,AI,11,No,4,0,High,No,0.364
3170,HR,4,AI,30,No,3,3,High,No,0.1
3171,Customer Support,1,AI,22,Yes,2,1,High,No,0.091
3172,Technical,3,AI,21,Yes,2,2,Low,No,0.095
3173,Technical,2,AI,20,Yes,3,2,Medium,Yes,0.15
3174,Billing,3,AI,59,Yes,5,3,Low,No,0.085
3175,Technical,3,AI,9,Yes,3,1,Medium,No,0.333
3176,Technical,1,AI,22,Yes,2,2,Low,No,0.091
3177,HR,3,Human,46,Yes,2,1,Medium,No,0.043
3178,Billing,5,Human,13,Yes,5,0,Medium,No,0.385
3179,Technical,5,AI,13,No,2,0,Low,No,0.154
3180,Customer Support,5,AI,20,Yes,1,2,Medium,No,0.05
3181,HR,4,AI,12,Yes,4,1,Low,No,0.333
3182,Customer Support,1,AI,39,Yes,3,2,Medium,No,0.077
3183,Billing,1,Human,56,Yes,3,2,High,No,0.054
3184,HR,2,Human,48,Yes,5,0,High,No,0.104
3185,Technical,1,AI,17,Yes,1,1,Medium,Yes,0.059
3186,Technical,3,AI,55,Yes,5,1,Medium,No,0.091
3187,Customer Support,4,AI,26,Yes,3,0,High,No,0.115
3188,Technical,2,AI,37,Yes,5,2,Medium,No,0.135
3189,HR,5,AI,30,Yes,1,2,Medium,No,0.033
3190,Technical,3,AI,20,Yes,4,2,Medium,No,0.2
3191,Technical,4,AI,23,Yes,5,0,Low,No,0.217
3192,Billing,5,Human,21,Yes,2,3,Medium,No,0.095
3193,HR,1,AI,35,Yes,2,1,Low,No,0.057
3194,Customer Support,1,Human,41,Yes,3,3,Low,No,0.073
3195,Customer Support,3,Human,30,Yes,5,2,Low,No,0.167
3196,HR,5,Human,10,Yes,1,1,High,No,0.1
3197,HR,1,Human,51,Yes,1,0,Medium,No,0.02
3198,Customer Support,4,Human,7,Yes,5,3,High,No,0.714
3199,Customer Support,2,Human,52,No,4,3,High,No,0.077
3200,Technical,5,Human,15,Yes,5,0,Low,No,0.333
3201,Customer Support,4,AI,50,Yes,5,2,Low,No,0.1
3202,Technical,4,AI,37,No,4,0,Medium,No,0.108
3203,HR,5,AI,58,Yes,4,0,Medium,No,0.069
3204,Billing,5,Human,8,Yes,4,2,Low,No,0.5
3205,Billing,2,AI,32,Yes,2,3,High,No,0.062
3206,Customer Support,1,Human,51,Yes,3,1,High,No,0.059
3207,HR,5,AI,59,Yes,2,3,High,No,0.034
3208,Customer Support,5,AI,60,Yes,3,2,Medium,No,0.05
3209,Customer Support,1,AI,6,Yes,2,3,High,Yes,0.333
3210,Technical,1,AI,33,Yes,3,2,High,No,0.091
3211,Billing,3,Human,23,Yes,1,0,High,No,0.043
3212,Customer Support,5,Human,28,Yes,4,1,Medium,No,0.143
3213,Customer Support,5,AI,51,Yes,2,3,Medium,No,0.039
3214,Technical,1,Human,38,No,1,2,Low,No,0.026
3215,HR,1,AI,10,No,1,3,Low,Yes,0.1
3216,Technical,3,Human,52,Yes,1,3,Medium,No,0.019
3217,HR,2,Human,5,No,1,1,High,Yes,0.2
3218,Billing,5,AI,58,Yes,1,0,Medium,No,0.017
3219,HR,1,Human,34,No,4,3,Medium,No,0.118
3220,Customer Support,1,AI,8,Yes,2,3,High,Yes,0.25
3221,HR,3,Human,19,Yes,4,3,High,No,0.211
3222,Customer Support,1,AI,24,Yes,3,2,Medium,No,0.125
3223,HR,2,AI,41,Yes,5,3,Low,No,0.122
3224,Customer Support,5,AI,39,Yes,5,3,High,No,0.128
3225,Technical,2,Human,33,Yes,3,1,Medium,No,0.091
3226,Technical,2,AI,7,Yes,1,3,Medium,Yes,0.143
3227,Technical,5,Human,50,Yes,5,0,Low,No,0.1
3228,Billing,3,AI,49,Yes,5,3,High,No,0.102
3229,Customer Support,4,AI,39,Yes,5,0,Low,No,0.128
3230,HR,1,Human,50,Yes,4,2,High,No,0.08
3231,Customer Support,3,AI,51,Yes,3,2,Low,No,0.059
3232,Customer Support,2,Human,14,Yes,3,1,Low,Yes,0.214
3233,Billing,1,Human,6,Yes,2,3,Low,Yes,0.333
3234,Customer Support,5,Human,41,Yes,1,2,High,No,0.024
3235,Customer Support,4,AI,53,Yes,5,0,Low,No,0.094
3236,Billing,2,Human,49,Yes,1,0,Low,No,0.02
3237,Billing,1,AI,52,Yes,5,1,Medium,No,0.096
3238,Technical,2,AI,28,Yes,3,0,Low,No,0.107
3239,Technical,1,Human,20,Yes,3,1,Medium,Yes,0.15
3240,Billing,3,AI,38,Yes,4,0,High,No,0.105
3241,HR,3,AI,38,Yes,2,2,High,No,0.053
3242,Billing,4,Human,36,No,2,0,Medium,No,0.056
3243,Technical,3,Human,60,Yes,4,0,Low,No,0.067
3244,Billing,1,AI,34,Yes,2,0,Medium,No,0.059
3245,Technical,4,AI,51,Yes,3,3,High,No,0.059
3246,Customer Support,3,AI,27,Yes,2,2,Low,No,0.074
3247,Customer Support,4,AI,22,Yes,4,0,High,No,0.182
3248,Technical,5,AI,19,Yes,4,3,Low,No,0.211
3249,Billing,2,AI,49,Yes,5,1,High,No,0.102
3250,HR,5,AI,24,Yes,2,2,High,No,0.083
3251,Technical,3,AI,20,Yes,4,0,Medium,No,0.2
3252,Technical,4,Human,27,Yes,1,2,Medium,No,0.037
3253,HR,2,AI,50,Yes,3,2,High,No,0.06
3254,Billing,1,Human,43,Yes,4,1,High,No,0.093
3255,Technical,5,Human,39,No,2,1,Medium,No,0.051
3256,Technical,1,AI,9,Yes,3,0,Low,Yes,0.333
3257,Technical,3,AI,60,No,5,0,Low,No,0.083
3258,HR,5,Human,20,Yes,2,0,Medium,No,0.1
3259,Technical,2,AI,13,Yes,2,3,High,Yes,0.154
3260,Technical,1,Human,53,Yes,2,2,High,No,0.038
3261,HR,5,Human,31,Yes,5,2,Medium,No,0.161
3262,HR,3,AI,28,Yes,5,3,Medium,No,0.179
3263,Technical,3,Human,7,Yes,2,3,Low,No,0.286
3264,HR,2,AI,48,Yes,5,1,Low,No,0.104
3265,Technical,1,Human,6,Yes,1,3,Low,Yes,0.167
3266,Billing,3,Human,36,Yes,5,3,Low,No,0.139
3267,HR,3,AI,41,Yes,5,2,Medium,No,0.122
3268,Technical,2,AI,59,Yes,2,0,Low,No,0.034
3269,Technical,2,AI,37,Yes,5,3,Low,No,0.135
3270,Technical,5,Human,60,Yes,4,1,Low,No,0.067
3271,Customer Support,3,Human,56,Yes,2,3,Low,No,0.036
3272,Technical,5,AI,46,Yes,2,3,Medium,No,0.043
3273,Customer Support,2,Human,36,No,2,1,Low,No,0.056
3274,Customer Support,1,AI,45,Yes,2,1,High,No,0.044
3275,Technical,3,AI,42,Yes,5,2,Low,No,0.119
3276,Customer Support,5,AI,21,Yes,4,3,High,No,0.19
3277,Billing,2,Human,33,Yes,4,1,High,No,0.121
3278,Technical,4,AI,35,Yes,3,0,High,No,0.086
3279,HR,4,AI,49,Yes,3,2,Low,No,0.061
3280,HR,5,AI,43,Yes,4,1,High,No,0.093
3281,HR,3,Human,16,Yes,2,2,Low,No,0.125
3282,Customer Support,5,AI,33,Yes,2,2,Low,No,0.061
3283,Customer Support,4,Human,54,Yes,2,0,Low,No,0.037
3284,Technical,4,Human,31,Yes,4,2,Medium,No,0.129
3285,Billing,3,Human,45,Yes,1,2,Medium,No,0.022
3286,Customer Support,3,Human,23,Yes,2,0,Low,No,0.087
3287,Technical,5,AI,44,Yes,3,1,Medium,No,0.068
3288,Billing,2,AI,10,Yes,4,3,Medium,Yes,0.4
3289,Technical,3,Human,43,Yes,3,0,Low,No,0.07
3290,Customer Support,2,Human,40,Yes,2,0,Low,No,0.05
3291,Billing,2,Human,51,Yes,4,1,High,No,0.078
