task_id,task_type,complexity,assigned_to,duration_minutes,resolved,user_feedback,previous_attempts,urgency,automation_possible,efficiency_index,urgency_encoded,complexity_score
2760,Billing,2,Human,54,Yes,1,0,Low,No,0.019,1,1.1700000000000002
2761,HR,2,Human,27,Yes,3,0,High,No,0.111,3,1.235
2762,Billing,1,AI,28,Yes,5,3,High,No,0.179,3,1.4400000000000002
2763,HR,2,AI,43,Yes,5,1,Medium,No,0.116,2,1.415
2764,Billing,3,AI,48,Yes,1,1,High,No,0.021,3,1.9400000000000002
2765,HR,4,AI,27,Yes,3,1,Medium,No,0.111,2,2.1350000000000002
2766,HR,3,AI,24,Yes,3,2,High,No,0.125,3,2.0200000000000005
2767,Billing,5,Human,39,Yes,4,1,High,No,0.103,3,2.6950000000000003
2768,HR,4,Human,48,Yes,4,0,Low,No,0.083,1,1.9400000000000002
2769,Billing,1,AI,59,Yes,2,0,Low,No,0.034,1,0.795
2770,Technical,5,AI,52,Yes,2,3,High,No,0.038,3,3.16
2771,HR,5,AI,51,Yes,2,1,Low,No,0.039,1,2.555
2772,HR,2,AI,56,Yes,3,2,Medium,No,0.054,2,1.68
2773,Billing,1,AI,54,Yes,3,2,High,No,0.056,3,1.37
2774,Billing,2,AI,43,Yes,4,1,Low,No,0.093,1,1.3150000000000002
2775,Technical,1,Human,37,Yes,3,0,High,No,0.081,3,0.885
2776,Customer Support,4,Human,44,Yes,3,2,Low,No,0.068,1,2.3200000000000003
2777,Technical,1,Human,17,Yes,2,3,High,Yes,0.118,3,1.385
2778,Customer Support,2,AI,20,Yes,2,1,Low,Yes,0.1,1,1.2000000000000002
2779,HR,3,Human,11,Yes,4,0,Low,No,0.364,1,1.3550000000000002
2780,HR,4,Human,43,No,5,3,Low,No,0.116,1,2.515
2781,Technical,5,Human,57,Yes,2,0,Low,No,0.035,1,2.3850000000000002
2782,Billing,2,Human,27,Yes,2,1,High,No,0.074,3,1.435
2783,Technical,3,Human,7,Yes,2,1,Low,No,0.286,1,1.5350000000000001
2784,Billing,4,Human,26,Yes,5,3,Low,No,0.192,1,2.43
2785,Customer Support,1,AI,57,Yes,1,0,Medium,No,0.018,2,0.885
2786,Customer Support,2,AI,55,Yes,1,1,High,No,0.018,3,1.575
2787,Billing,1,Human,28,Yes,1,0,Medium,No,0.036,2,0.74
2788,HR,2,AI,33,Yes,3,0,High,No,0.091,3,1.2650000000000001
2789,Technical,3,AI,35,Yes,2,3,Medium,No,0.057,2,2.1750000000000003
2790,Technical,4,AI,38,Yes,5,0,High,No,0.132,3,2.09
2791,Technical,3,Human,55,Yes,4,0,High,No,0.073,3,1.7750000000000001
2792,HR,3,AI,59,Yes,1,2,High,No,0.017,3,2.1950000000000003
2793,HR,4,Human,24,Yes,1,1,Low,No,0.042,1,2.02
2794,Technical,2,Human,48,Yes,3,0,High,No,0.062,3,1.34
2795,Technical,2,Human,51,Yes,4,3,Medium,No,0.078,2,1.8550000000000002
2796,Technical,4,Human,51,Yes,1,3,High,No,0.02,3,2.755
2797,HR,2,Human,56,Yes,1,0,High,No,0.018,3,1.3800000000000001
2798,Billing,3,AI,19,Yes,4,3,High,No,0.211,3,2.1950000000000003
2799,HR,2,AI,60,Yes,5,2,Medium,No,0.083,2,1.7
2800,Customer Support,1,AI,41,Yes,5,2,High,No,0.122,3,1.305
2801,Technical,4,AI,9,Yes,3,3,Medium,No,0.333,2,2.4450000000000003
2802,Billing,5,AI,16,Yes,4,2,Low,No,0.25,1,2.58
2803,Technical,5,AI,32,Yes,5,1,Low,No,0.156,1,2.4600000000000004
2804,Customer Support,5,Human,52,Yes,3,0,Medium,No,0.058,2,2.46
2805,HR,1,Human,21,Yes,3,1,Low,No,0.143,1,0.805
2806,Billing,4,AI,49,Yes,5,0,Medium,No,0.102,2,2.0450000000000004
2807,Technical,1,Human,45,Yes,5,2,Low,No,0.111,1,1.125
2808,Customer Support,4,Human,12,Yes,2,2,High,No,0.167,3,2.3600000000000003
2809,Technical,4,AI,54,Yes,2,0,Low,No,0.037,1,1.9700000000000002
2810,Technical,4,AI,17,Yes,1,0,Medium,No,0.059,2,1.885
2811,Customer Support,4,Human,41,Yes,4,2,Low,No,0.098,1,2.305
2812,HR,2,Human,13,Yes,5,3,Medium,Yes,0.385,2,1.665
2813,Billing,5,AI,23,Yes,1,1,Low,No,0.043,1,2.4150000000000005
2814,Technical,1,Human,18,Yes,3,1,High,Yes,0.167,3,0.99
2815,Billing,5,AI,13,Yes,1,1,Low,No,0.077,1,2.365
2816,Customer Support,4,AI,31,Yes,4,0,Medium,No,0.129,2,1.955
2817,Customer Support,1,AI,47,Yes,1,0,Low,No,0.021,1,0.735
2818,HR,1,Human,60,Yes,3,0,High,No,0.05,3,1.0
2819,Billing,3,Human,6,Yes,5,0,Medium,No,0.833,2,1.4300000000000002
2820,Technical,5,Human,8,Yes,1,0,Medium,No,0.125,2,2.24
2821,Technical,4,AI,26,Yes,5,0,Low,No,0.192,1,1.83
2822,Customer Support,2,AI,24,Yes,4,0,High,No,0.167,3,1.2200000000000002
2823,Billing,2,Human,45,Yes,2,0,Low,No,0.044,1,1.125
2824,Technical,2,AI,46,Yes,1,1,Low,No,0.022,1,1.33
2825,Technical,3,AI,60,Yes,1,2,High,No,0.017,3,2.2
2826,HR,5,AI,39,No,5,3,Medium,No,0.128,2,2.995
2827,HR,3,AI,60,Yes,3,1,Medium,No,0.05,2,1.9000000000000001
2828,Customer Support,2,Human,37,Yes,1,3,High,No,0.027,3,1.8850000000000002
2829,Technical,4,AI,14,Yes,3,1,Medium,No,0.214,2,2.0700000000000003
2830,HR,4,Human,47,Yes,2,0,Medium,No,0.043,2,2.035
2831,Technical,3,AI,36,Yes,1,1,Low,No,0.028,1,1.6800000000000002
2832,Billing,3,AI,58,Yes,3,3,High,No,0.052,3,2.3900000000000006
2833,HR,5,Human,38,No,3,0,Medium,No,0.079,2,2.39
2834,Customer Support,3,AI,27,Yes,3,0,High,No,0.111,3,1.6350000000000002
2835,Technical,1,AI,37,Yes,2,1,High,No,0.054,3,1.085
2836,Billing,5,Human,28,Yes,4,1,Medium,No,0.143,2,2.5400000000000005
2837,Customer Support,2,Human,15,Yes,5,2,Low,Yes,0.333,1,1.375
2838,Technical,5,Human,25,Yes,1,1,Medium,No,0.04,2,2.5250000000000004
2839,Billing,1,Human,55,Yes,1,0,Low,No,0.018,1,0.775
2840,Customer Support,5,Human,37,Yes,4,2,Medium,No,0.108,2,2.785
2841,Technical,3,Human,48,No,4,1,High,No,0.083,3,1.9400000000000002
2842,Technical,2,Human,42,Yes,1,3,Medium,No,0.024,2,1.81
2843,Billing,4,Human,53,Yes,3,1,Medium,No,0.057,2,2.265
2844,Customer Support,1,AI,53,No,5,2,High,No,0.094,3,1.365
2845,Billing,2,AI,52,Yes,4,1,Low,No,0.077,1,1.36
2846,HR,3,Human,22,Yes,1,1,Medium,No,0.045,2,1.71
2847,HR,2,AI,22,Yes,2,1,Medium,No,0.091,2,1.31
2848,Customer Support,5,AI,19,Yes,1,2,Medium,No,0.053,2,2.6950000000000003
2849,HR,5,AI,35,No,5,2,High,No,0.143,3,2.875
2850,Customer Support,5,Human,55,Yes,2,1,Low,No,0.036,1,2.575
2851,HR,3,AI,16,Yes,1,1,Medium,No,0.062,2,1.6800000000000002
2852,Technical,5,Human,59,Yes,1,0,High,No,0.017,3,2.5949999999999998
2853,Customer Support,1,AI,58,Yes,1,1,High,No,0.017,3,1.19
2854,HR,3,Human,7,Yes,1,2,High,No,0.143,3,1.9350000000000003
2855,Technical,3,Human,33,Yes,5,1,High,No,0.152,3,1.8650000000000002
2856,Billing,4,Human,40,Yes,1,1,High,No,0.025,3,2.3
2857,Customer Support,3,AI,33,No,4,0,High,No,0.121,3,1.6650000000000003
2858,Billing,4,Human,53,Yes,4,2,Low,No,0.075,1,2.365
2859,Customer Support,5,AI,51,Yes,3,3,High,No,0.059,3,3.1550000000000002
2860,Technical,4,Human,28,Yes,4,2,Medium,No,0.143,2,2.3400000000000003
2861,HR,3,Human,7,Yes,4,1,Medium,No,0.571,2,1.635
2862,HR,3,Human,19,Yes,2,3,Low,No,0.105,1,1.9950000000000003
2863,Billing,2,AI,32,Yes,1,2,Medium,No,0.031,2,1.56
2864,HR,3,Human,5,Yes,3,1,High,No,0.6,3,1.725
2865,HR,3,Human,42,Yes,2,1,Low,No,0.048,1,1.7100000000000002
2866,Billing,2,AI,6,Yes,2,1,Low,Yes,0.333,1,1.1300000000000001
2867,HR,1,AI,11,No,4,2,High,Yes,0.364,3,1.155
2868,Billing,4,AI,7,Yes,1,1,High,No,0.143,3,2.135
2869,Technical,3,Human,30,Yes,4,0,Low,No,0.133,1,1.4500000000000002
2870,Billing,3,AI,45,Yes,3,0,Medium,No,0.067,2,1.6250000000000002
2871,Customer Support,4,AI,34,Yes,1,3,High,No,0.029,3,2.67
2872,HR,3,Human,20,Yes,3,0,High,No,0.15,3,1.6000000000000003
2873,HR,5,AI,15,Yes,3,2,Low,No,0.2,1,2.575
2874,Customer Support,2,AI,17,Yes,1,0,Medium,Yes,0.059,2,1.085
2875,Customer Support,5,AI,13,Yes,4,1,Low,No,0.308,1,2.365
2876,Technical,5,Human,30,Yes,4,2,Low,No,0.133,1,2.65
2877,HR,4,AI,16,Yes,5,3,High,No,0.312,3,2.58
2878,Technical,1,AI,44,Yes,2,1,High,No,0.045,3,1.12
2879,Technical,5,Human,50,Yes,4,1,High,No,0.08,3,2.75
2880,Technical,5,Human,50,Yes,2,3,Low,No,0.04,1,2.95
2881,Billing,5,Human,58,Yes,3,1,Medium,No,0.052,2,2.6900000000000004
2882,Customer Support,3,Human,32,Yes,5,3,High,No,0.156,3,2.2600000000000002
2883,Billing,3,Human,46,Yes,4,2,Low,No,0.087,1,1.9300000000000002
2884,Billing,5,AI,5,Yes,5,2,Medium,No,1.0,2,2.625
2885,Customer Support,1,Human,58,Yes,2,2,Medium,No,0.034,2,1.2899999999999998
2886,Technical,4,Human,52,Yes,4,3,High,No,0.077,3,2.76
2887,Technical,4,Human,9,Yes,3,0,Medium,No,0.333,2,1.845
2888,HR,2,AI,41,Yes,1,2,High,No,0.024,3,1.7050000000000003
2889,HR,4,AI,19,No,2,2,High,No,0.105,3,2.3950000000000005
2890,Technical,3,Human,17,Yes,5,0,Low,No,0.294,1,1.3850000000000002
2891,Technical,2,Human,16,Yes,2,2,High,Yes,0.125,3,1.58
2892,HR,2,AI,5,Yes,1,2,Low,Yes,0.2,1,1.3250000000000002
2893,Billing,1,AI,22,Yes,1,1,Low,No,0.045,1,0.8099999999999999
2894,Billing,2,AI,28,Yes,2,1,Low,No,0.071,1,1.2400000000000002
2895,HR,1,Human,23,Yes,1,3,Low,No,0.043,1,1.2150000000000003
2896,Billing,5,AI,48,Yes,1,3,High,No,0.021,3,3.1400000000000006
2897,Customer Support,2,Human,14,Yes,1,1,Low,Yes,0.071,1,1.1700000000000002
2898,Technical,2,AI,58,Yes,4,3,Low,No,0.069,1,1.7900000000000003
2899,Customer Support,4,AI,49,Yes,2,3,Medium,No,0.041,2,2.6450000000000005
2900,HR,1,Human,27,No,5,3,High,No,0.185,3,1.4350000000000003
2901,Billing,5,AI,35,Yes,2,3,Medium,No,0.057,2,2.975
2902,HR,2,Human,60,Yes,2,3,Low,No,0.033,1,1.8000000000000003
2903,Customer Support,4,AI,46,No,1,1,Medium,No,0.022,2,2.2300000000000004
2904,Technical,5,Human,38,Yes,3,1,High,No,0.079,3,2.6900000000000004
2905,Billing,4,Human,48,Yes,5,1,Medium,No,0.104,2,2.24
2906,Technical,4,AI,45,Yes,3,0,Low,No,0.067,1,1.9250000000000003
2907,Customer Support,5,Human,22,Yes,2,0,Low,No,0.091,1,2.21
2908,Billing,2,Human,54,No,5,0,Low,No,0.093,1,1.1700000000000002
2909,Customer Support,3,Human,53,Yes,5,0,High,No,0.094,3,1.7650000000000001
2910,Billing,1,AI,59,Yes,4,2,Low,No,0.068,1,1.1950000000000003
2911,Technical,1,Human,7,Yes,2,0,High,Yes,0.286,3,0.7350000000000001
2912,Billing,4,AI,12,Yes,5,2,Medium,No,0.417,2,2.2600000000000002
2913,HR,3,AI,19,Yes,5,3,Low,No,0.263,1,1.9950000000000003
2914,Billing,5,AI,32,Yes,5,1,Medium,No,0.156,2,2.5600000000000005
2915,Billing,5,AI,8,Yes,1,2,High,No,0.125,3,2.74
2916,Technical,4,AI,50,Yes,2,3,Medium,No,0.04,2,2.6500000000000004
2917,HR,1,AI,28,Yes,5,2,Medium,No,0.179,2,1.1400000000000001
2918,HR,3,AI,29,Yes,2,0,High,No,0.069,3,1.6450000000000002
2919,HR,3,AI,31,Yes,4,0,High,No,0.129,3,1.6550000000000002
2920,Billing,1,AI,14,Yes,5,1,Low,Yes,0.357,1,0.77
2921,Customer Support,2,Human,46,Yes,4,1,Low,No,0.087,1,1.33
2922,Customer Support,4,AI,59,Yes,4,2,High,No,0.068,3,2.5949999999999998
2923,HR,5,Human,50,Yes,5,3,High,No,0.1,3,3.1500000000000004
2924,HR,1,AI,55,Yes,1,1,High,No,0.018,3,1.175
2925,Technical,1,Human,60,Yes,1,0,Medium,No,0.017,2,0.8999999999999999
2926,Billing,1,AI,7,Yes,4,2,High,Yes,0.571,3,1.135
2927,Billing,3,AI,8,Yes,4,2,Low,No,0.5,1,1.7400000000000002
2928,HR,5,Human,28,Yes,5,2,Low,No,0.179,1,2.64
2929,Technical,1,AI,51,Yes,5,3,Medium,No,0.098,2,1.455
2930,HR,4,AI,13,Yes,1,3,High,No,0.077,3,2.5650000000000004
2931,Billing,3,AI,17,Yes,2,2,High,No,0.118,3,1.985
2932,Billing,5,Human,38,Yes,4,0,High,No,0.105,3,2.49
2933,Technical,5,AI,60,No,4,3,High,No,0.067,3,3.2
2934,Customer Support,4,AI,25,Yes,4,2,Medium,No,0.16,2,2.325
2935,Technical,1,AI,9,Yes,4,0,Low,Yes,0.444,1,0.545
2936,Technical,3,Human,19,No,2,3,Medium,No,0.105,2,2.095
2937,Customer Support,5,Human,36,Yes,4,3,Medium,No,0.111,2,2.9800000000000004
2938,Billing,2,Human,42,Yes,4,1,Medium,No,0.095,2,1.41
2939,Technical,2,Human,53,Yes,1,1,High,No,0.019,3,1.565
2940,HR,4,AI,33,Yes,3,2,Low,No,0.091,1,2.265
2941,Customer Support,2,Human,30,Yes,3,1,Medium,No,0.1,2,1.35
2942,Technical,2,Human,31,Yes,4,3,High,No,0.129,3,1.8550000000000002
2943,Technical,2,Human,10,Yes,2,2,Medium,Yes,0.2,2,1.45
2944,HR,2,Human,53,Yes,4,2,High,No,0.075,3,1.765
2945,Billing,5,Human,18,Yes,2,1,Low,No,0.111,1,2.39
2946,HR,4,Human,25,Yes,4,0,Medium,No,0.16,2,1.925
2947,Customer Support,5,AI,37,Yes,2,0,High,No,0.054,3,2.4850000000000003
2948,Customer Support,2,Human,40,Yes,5,2,High,No,0.125,3,1.7
2949,Billing,5,AI,43,Yes,5,0,Low,No,0.116,1,2.315
2950,HR,4,Human,53,Yes,4,1,Low,No,0.075,1,2.165
2951,Technical,3,AI,23,No,1,0,Low,No,0.043,1,1.4150000000000003
2952,Billing,2,Human,7,Yes,4,0,High,Yes,0.571,3,1.1350000000000002
2953,Billing,4,Human,39,Yes,5,1,High,No,0.128,3,2.295
2954,Billing,1,Human,38,No,2,0,High,No,0.053,3,0.89
2955,Billing,3,Human,38,Yes,4,3,High,No,0.105,3,2.29
2956,Billing,3,AI,17,Yes,2,1,High,No,0.118,3,1.7850000000000001
2957,Technical,5,Human,22,Yes,5,2,High,No,0.227,3,2.8099999999999996
2958,Technical,5,Human,41,Yes,5,3,High,No,0.122,3,3.1050000000000004
2959,Technical,3,Human,25,Yes,5,1,Medium,No,0.2,2,1.725
2960,Technical,4,Human,49,Yes,4,1,Medium,No,0.082,2,2.2450000000000006
2961,HR,4,AI,31,Yes,4,1,High,No,0.129,3,2.255
2962,Billing,1,Human,27,Yes,1,3,High,No,0.037,3,1.4350000000000003
2963,Billing,3,Human,14,Yes,5,2,Medium,No,0.357,2,1.8700000000000003
2964,HR,4,Human,16,Yes,4,0,Medium,No,0.25,2,1.8800000000000001
2965,Customer Support,3,Human,51,Yes,4,0,High,No,0.078,3,1.7550000000000001
2966,Technical,1,Human,50,Yes,1,0,High,No,0.02,3,0.9500000000000001
2967,HR,5,Human,10,Yes,2,2,Medium,No,0.2,2,2.65
2968,Customer Support,3,Human,22,No,3,1,Medium,No,0.136,2,1.71
2969,HR,2,AI,53,Yes,1,0,Medium,No,0.019,2,1.265
2970,Customer Support,2,AI,11,Yes,1,0,High,Yes,0.091,3,1.155
2971,Technical,3,Human,47,Yes,3,0,High,No,0.064,3,1.735
2972,Customer Support,3,AI,26,Yes,1,0,Medium,No,0.038,2,1.53
2973,Technical,4,AI,37,Yes,1,2,Low,No,0.027,1,2.285
2974,Billing,2,AI,44,Yes,5,3,Medium,No,0.114,2,1.82
2975,Billing,4,AI,19,Yes,5,1,High,No,0.263,3,2.1950000000000003
2976,Customer Support,1,Human,51,Yes,4,2,Low,No,0.078,1,1.1550000000000002
2977,HR,1,AI,34,Yes,3,0,High,No,0.088,3,0.8700000000000001
2978,HR,2,AI,30,Yes,1,0,Medium,No,0.033,2,1.1500000000000001
2979,Billing,5,AI,60,Yes,5,3,Medium,No,0.083,2,3.1
2980,Technical,3,Human,39,Yes,4,1,Low,No,0.103,1,1.6950000000000003
2981,Customer Support,2,AI,41,Yes,4,0,High,No,0.098,3,1.3050000000000002
2982,HR,4,Human,50,Yes,4,2,Medium,No,0.08,2,2.45
2983,Technical,2,Human,22,Yes,1,0,Low,No,0.045,1,1.01
2984,Customer Support,1,AI,19,Yes,2,0,High,Yes,0.105,3,0.795
2985,Billing,1,Human,7,Yes,2,0,Medium,Yes,0.286,2,0.635
2986,Technical,3,Human,28,Yes,3,2,Medium,No,0.107,2,1.9400000000000002
2987,Customer Support,2,AI,39,Yes,1,1,Medium,No,0.026,2,1.395
2988,Technical,3,AI,36,Yes,5,1,Medium,No,0.139,2,1.78
2989,HR,5,Human,13,Yes,1,1,High,No,0.077,3,2.5650000000000004
2990,Technical,3,AI,22,Yes,4,0,High,No,0.182,3,1.61
2991,HR,4,AI,30,Yes,1,3,Medium,No,0.033,2,2.5500000000000003
2992,Customer Support,3,Human,34,Yes,2,3,Low,No,0.059,1,2.0700000000000003
2993,Billing,5,AI,58,Yes,3,0,High,No,0.052,3,2.59
2994,HR,3,Human,33,Yes,2,3,Low,No,0.061,1,2.0650000000000004
2995,Billing,5,AI,24,Yes,5,3,Low,No,0.208,1,2.8200000000000003
2996,HR,2,Human,5,Yes,1,3,Low,Yes,0.2,1,1.5250000000000004
2997,HR,5,AI,30,Yes,1,1,Low,No,0.033,1,2.45
2998,Billing,5,Human,32,Yes,5,1,Low,No,0.156,1,2.4600000000000004
2999,Technical,1,AI,40,Yes,3,3,Medium,No,0.075,2,1.4000000000000001
3000,Technical,5,AI,59,Yes,1,0,Medium,No,0.017,2,2.495
3001,HR,5,Human,5,Yes,3,0,Medium,No,0.6,2,2.225
3002,Customer Support,1,AI,12,No,3,2,Medium,Yes,0.25,2,1.06
3003,Technical,1,Human,42,Yes,4,3,Low,No,0.095,1,1.31
3004,Billing,1,AI,10,Yes,5,0,Medium,Yes,0.5,2,0.65
3005,Billing,2,Human,38,Yes,4,2,Low,No,0.105,1,1.4900000000000002
3006,HR,2,Human,30,Yes,3,0,High,No,0.1,3,1.25
3007,Technical,3,AI,21,No,4,2,Low,No,0.19,1,1.8050000000000002
3008,Technical,3,AI,22,No,1,0,High,No,0.045,3,1.61
3009,HR,3,Human,21,Yes,1,3,High,No,0.048,3,2.205
3010,Billing,2,Human,49,Yes,3,0,Low,No,0.061,1,1.145
3011,HR,2,AI,47,No,1,0,High,No,0.021,3,1.3350000000000002
3012,Customer Support,1,Human,56,Yes,1,1,Low,No,0.018,1,0.9799999999999999
3013,Technical,1,AI,55,Yes,2,3,Low,No,0.036,1,1.3750000000000002
3014,HR,3,Human,17,Yes,4,2,Low,No,0.235,1,1.7850000000000001
3015,Billing,4,Human,40,Yes,4,2,Medium,No,0.1,2,2.4000000000000004
3016,HR,5,Human,5,Yes,5,1,Low,No,1.0,1,2.325
3017,HR,5,Human,8,Yes,5,1,Low,No,0.625,1,2.3400000000000003
3018,Technical,1,Human,41,Yes,3,3,Low,No,0.073,1,1.3050000000000002
3019,Customer Support,4,AI,40,No,5,1,Low,No,0.125,1,2.1
3020,Customer Support,3,AI,35,Yes,4,3,Low,No,0.114,1,2.075
3021,Customer Support,3,Human,10,Yes,3,0,Low,No,0.3,1,1.3500000000000003
3022,Billing,2,AI,34,Yes,5,2,Medium,No,0.147,2,1.57
3023,Billing,4,AI,39,Yes,2,1,Medium,No,0.051,2,2.1950000000000003
3024,Customer Support,4,Human,46,Yes,2,1,High,No,0.043,3,2.33
3025,Technical,2,Human,41,Yes,1,2,High,No,0.024,3,1.7050000000000003
3026,Customer Support,4,Human,44,Yes,4,2,Medium,No,0.091,2,2.4200000000000004
3027,Billing,4,AI,35,Yes,4,0,Medium,No,0.114,2,1.975
3028,HR,3,AI,32,Yes,4,0,Medium,No,0.125,2,1.56
3029,Customer Support,2,Human,36,Yes,3,2,High,No,0.083,3,1.68
3030,Billing,1,AI,52,Yes,5,0,High,No,0.096,3,0.9600000000000001
3031,Customer Support,3,AI,38,Yes,2,2,High,No,0.053,3,2.09
3032,Customer Support,2,Human,24,Yes,4,3,Medium,No,0.167,2,1.72
3033,HR,5,AI,32,Yes,2,0,Medium,No,0.062,2,2.3600000000000003
3034,Technical,5,Human,52,Yes,1,1,Medium,No,0.019,2,2.66
3035,Technical,4,Human,21,No,3,3,Low,No,0.143,1,2.4050000000000002
3036,Technical,2,AI,33,Yes,3,0,Low,No,0.091,1,1.0650000000000002
3037,Technical,1,Human,8,Yes,1,2,Medium,Yes,0.125,2,1.04
3038,Customer Support,1,AI,27,No,5,2,Medium,No,0.185,2,1.135
3039,HR,4,Human,7,No,5,3,High,No,0.714,3,2.535
3040,Technical,4,AI,60,Yes,3,3,High,No,0.05,3,2.8
3041,Customer Support,4,Human,16,Yes,1,0,Medium,No,0.062,2,1.8800000000000001
3042,Customer Support,1,AI,36,Yes,1,1,High,No,0.028,3,1.08
3043,Billing,3,Human,9,Yes,3,2,Medium,No,0.333,2,1.845
3044,Technical,3,Human,39,Yes,3,1,Medium,No,0.077,2,1.7950000000000002
3045,HR,2,Human,10,Yes,1,0,Medium,Yes,0.1,2,1.05
3046,Billing,1,AI,33,Yes,2,2,High,No,0.061,3,1.2650000000000001
3047,Technical,4,Human,6,Yes,3,3,High,No,0.5,3,2.5300000000000002
3048,Technical,3,AI,27,Yes,3,0,Low,No,0.111,1,1.4350000000000003
3049,Billing,3,AI,7,Yes,2,0,Low,No,0.286,1,1.3350000000000002
3050,Customer Support,5,AI,21,Yes,5,2,Low,No,0.238,1,2.605
3051,Technical,1,Human,12,No,5,2,High,Yes,0.417,3,1.1600000000000001
3052,HR,4,AI,32,Yes,4,2,Low,No,0.125,1,2.2600000000000002
3053,HR,5,AI,53,Yes,4,0,Low,No,0.075,1,2.365
3054,Technical,1,Human,25,Yes,2,1,Low,No,0.08,1,0.8250000000000001
3055,Technical,4,Human,34,Yes,2,2,Low,No,0.059,1,2.27
3056,Customer Support,2,AI,36,Yes,3,1,Medium,No,0.083,2,1.38
3057,Customer Support,1,Human,50,No,4,0,Medium,No,0.08,2,0.8500000000000001
3058,Technical,1,AI,40,Yes,2,3,Low,No,0.05,1,1.3000000000000003
3059,Billing,3,AI,41,Yes,3,1,High,No,0.073,3,1.9050000000000002
3060,HR,1,Human,41,Yes,2,2,High,No,0.049,3,1.305
3061,Billing,4,AI,53,Yes,3,1,Medium,No,0.057,2,2.265
3062,Customer Support,3,AI,8,Yes,2,2,Low,No,0.25,1,1.7400000000000002
3063,HR,5,AI,11,Yes,5,2,High,No,0.455,3,2.755
3064,Customer Support,3,Human,46,No,1,2,Medium,No,0.022,2,2.0300000000000002
3065,Technical,4,Human,42,Yes,1,3,Medium,No,0.024,2,2.6100000000000003
3066,Customer Support,4,Human,58,Yes,5,1,Medium,No,0.086,2,2.2900000000000005
3067,HR,4,AI,7,Yes,5,2,Medium,No,0.714,2,2.2350000000000003
3068,Technical,4,AI,24,Yes,4,1,Medium,No,0.167,2,2.12
3069,Customer Support,5,AI,48,Yes,2,0,Low,No,0.042,1,2.3400000000000003
3070,Billing,5,AI,34,Yes,5,0,Low,No,0.147,1,2.27
3071,Billing,3,AI,25,Yes,3,0,High,No,0.12,3,1.6250000000000002
3072,Technical,4,AI,34,Yes,5,3,High,No,0.147,3,2.67
3073,Billing,4,AI,9,Yes,5,1,Low,No,0.556,1,1.945
3074,Technical,5,AI,26,Yes,1,2,Low,No,0.038,1,2.63
3075,Technical,3,AI,5,Yes,2,0,Low,No,0.4,1,1.3250000000000002
3076,Billing,1,AI,22,Yes,1,0,Medium,No,0.045,2,0.71
3077,Technical,2,Human,44,Yes,1,1,Medium,No,0.023,2,1.42
3078,Billing,1,AI,11,Yes,3,3,Medium,Yes,0.273,2,1.2550000000000001
3079,Customer Support,1,AI,42,Yes,2,2,Low,No,0.048,1,1.11
3080,Technical,4,Human,52,Yes,1,0,Low,No,0.019,1,1.9600000000000002
3081,HR,2,AI,55,No,3,1,Medium,No,0.055,2,1.4749999999999999
3082,Billing,1,Human,46,Yes,5,1,Medium,No,0.109,2,1.03
3083,Customer Support,2,Human,37,Yes,2,3,High,No,0.054,3,1.8850000000000002
3084,Technical,1,Human,58,Yes,3,2,Low,No,0.052,1,1.19
3085,Billing,3,Human,44,Yes,4,2,Medium,No,0.091,2,2.0200000000000005
3086,Technical,2,AI,45,Yes,3,0,Low,No,0.067,1,1.125
3087,Billing,4,Human,32,Yes,1,2,Low,No,0.031,1,2.2600000000000002
3088,Customer Support,5,AI,48,Yes,4,0,High,No,0.083,3,2.54
3089,Customer Support,2,Human,47,Yes,2,2,High,No,0.043,3,1.735
3090,Customer Support,2,Human,31,Yes,4,2,Medium,No,0.129,2,1.555
3091,Billing,4,Human,13,No,2,1,High,No,0.154,3,2.165
3092,Billing,4,AI,52,Yes,2,2,High,No,0.038,3,2.5600000000000005
3093,HR,5,Human,15,Yes,2,0,Low,No,0.133,1,2.1750000000000003
3094,HR,2,Human,37,Yes,3,3,High,No,0.081,3,1.8850000000000002
3095,Customer Support,3,Human,35,Yes,5,2,Medium,No,0.143,2,1.9750000000000003
3096,Technical,1,Human,12,Yes,4,0,Low,Yes,0.333,1,0.56
3097,Technical,1,AI,52,No,1,1,Low,No,0.019,1,0.9600000000000001
3098,HR,2,AI,15,Yes,1,1,Medium,Yes,0.067,2,1.275
3099,Customer Support,3,Human,42,Yes,3,3,Medium,No,0.071,2,2.2100000000000004
3100,HR,5,AI,34,No,3,0,Low,No,0.088,1,2.27
3101,Billing,2,Human,27,Yes,2,3,Low,No,0.074,1,1.6350000000000002
3102,HR,3,Human,57,Yes,1,3,Medium,No,0.018,2,2.285
3103,Customer Support,4,Human,51,Yes,1,1,Low,No,0.02,1,2.1550000000000002
3104,Technical,1,AI,5,Yes,2,1,High,Yes,0.4,3,0.925
3105,Billing,5,AI,48,Yes,2,1,High,No,0.042,3,2.74
3106,HR,4,AI,38,Yes,5,3,Medium,No,0.132,2,2.5900000000000003
3107,Customer Support,5,Human,51,Yes,4,3,Low,No,0.078,1,2.955
3108,Technical,3,AI,57,No,2,2,High,No,0.035,3,2.1850000000000005
3109,HR,1,AI,8,Yes,2,3,Medium,Yes,0.25,2,1.24
3110,Customer Support,2,AI,36,Yes,4,1,Low,No,0.111,1,1.28
